id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
1752,1729,1729,2008/2009,11,"2008-11-01 00:00:00",489145,8549,8654,1,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,22978,24166,24163,24167,24161,24753,24393,33128,30892,42183,35608,36374,30687,24751,23818,26348,36394,109898,24747,30734,33781,118390
1753,1729,1729,2008/2009,11,"2008-11-03 00:00:00",489146,10261,10252,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24224,25518,24228,30929,37475,33852,24205,30360,34574,37799,24225,30380,30357,33863,43280,23282,38807,24780,23782,23354,26165,23264
1754,1729,1729,2008/2009,11,"2008-11-02 00:00:00",489147,8559,8456,2,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,23932,26454,23783,24336,23785,23784,23933,35532,37996,23934,24372,31432,30509,24211,23939,24208,24213,39027,40198,30367,107216,33974
1755,1729,1729,2008/2009,11,"2008-11-01 00:00:00",489148,8659,8655,2,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,36373,31731,42594,26527,24728,24171,24664,40055,38433,32570,27267,30622,49571,19020,23921,25667,30842,38711,30849,24136,34176,34947
1756,1729,1729,2008/2009,11,"2008-11-01 00:00:00",489149,8462,8528,1,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,36286,34036,24216,34418,40987,25517,23988,24653,63520,30830,30348,34421,34987,24230,35472,111865,35327,97988,25150,24663,34466,127857
1757,1729,1729,2008/2009,11,"2008-11-01 00:00:00",489150,10194,9825,2,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,23794,40574,40005,40695,35467,35636,23333,24133,25668,38755,23314,23686,26111,30831,30616,31291,39297,30613,23678,27277,30960,36410
1758,1729,1729,2008/2009,11,"2008-11-01 00:00:00",489151,8455,8472,5,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,30859,25925,26564,30627,38834,30686,32345,30631,30630,37804,30679,24527,38836,24446,24740,43259,38802,24411,24655,30352,109434,30988
1759,1729,1729,2008/2009,12,"2008-11-08 00:00:00",489152,9825,10260,2,1,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,23686,26111,38835,30616,31291,31013,30613,39297,26181,27277,36410,30726,30615,30620,30865,32569,30893,40961,34944,30802,30829,27430
1760,1729,1729,2008/2009,12,"2008-11-08 00:00:00",489153,8650,8659,3,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30660,37442,30617,25984,34222,24800,38818,30618,37920,37139,24635,36373,31731,42594,26527,24728,40055,38433,24664,31088,32570,27267
1761,1729,1729,2008/2009,12,"2008-11-08 00:00:00",489154,8472,8462,1,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24527,36786,24740,24446,24408,38802,24411,17866,30352,33418,24410,36286,34036,24216,34418,24630,38820,24653,23988,40987,30830,30348
